,Unnamed: 0,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,address,city
18600,18600,17.0,1457.0,289.0,591.0,235.0,5.5785,284100.0,NEAR OCEAN,"Jamison Creek Road, Santa Cruz County, California, 95006, United States",['Santa Cruz']
18601,18601,32.0,1602.0,317.0,752.0,275.0,5.1664,185100.0,NEAR OCEAN,"Far View Road, Sunbeam Woods, Santa Cruz County, California, 95006, United States",['Santa Cruz']
18602,18602,18.0,808.0,136.0,420.0,145.0,7.1831,273300.0,NEAR OCEAN,"Logan Creek Road, Santa Cruz County, California, United States",['Santa Cruz']
18603,18603,23.0,506.0,96.0,264.0,89.0,7.1366,273900.0,NEAR OCEAN,"Amber Ridge Loop, Santa Cruz County, California, 95006, United States",['Santa Cruz']
18604,18604,46.0,1993.0,404.0,850.0,327.0,5.208,206800.0,NEAR OCEAN,"Huckleberry Island, Brookdale, Santa Cruz County, California, 95007, United States",['Santa Cruz']
18605,18605,29.0,3201.0,640.0,1722.0,570.0,4.4597,204100.0,NEAR OCEAN,"Hope Mountain Road, Boulder Creek, Santa Cruz County, California, 95006, United States",['Santa Cruz']
18606,18606,39.0,2854.0,613.0,1338.0,518.0,3.9423,180300.0,NEAR OCEAN,"Summit Avenue, Rices Junction, Santa Cruz County, California, 95006, United States",['Santa Cruz']
18607,18607,15.0,1969.0,332.0,822.0,324.0,7.8774,394900.0,<1H OCEAN,"Ring Valley Road, Santa Cruz County, California, United States",['Santa Cruz']
18608,18608,17.0,4413.0,672.0,1674.0,608.0,6.9772,383300.0,<1H OCEAN,"316, Cresci Road, Summit West, Santa Cruz County, California, 95033, United States",['Santa Cruz']
18609,18609,30.0,1427.0,311.0,686.0,251.0,4.0781,154500.0,NEAR OCEAN,"Santa Cruz County, California, United States",['Santa Cruz']
18610,18610,36.0,2066.0,401.0,942.0,344.0,5.2417,196400.0,NEAR OCEAN,"12044, East Zayante Road, Santa Cruz County, California, 95018, United States",['Santa Cruz']
18611,18611,39.0,1065.0,248.0,497.0,208.0,4.5972,146300.0,NEAR OCEAN,"11077, Lompico Road, Lompico, Santa Cruz County, California, 95018, United States",['Santa Cruz']
18612,18612,21.0,5639.0,894.0,2670.0,871.0,6.0809,270000.0,NEAR OCEAN,"322, Webster Drive, Ben Lomond, Santa Cruz County, California, 95005, United States",['Santa Cruz']
18613,18613,41.0,2422.0,502.0,915.0,366.0,4.1679,201300.0,NEAR OCEAN,"Laurel Lane, Mount Hermon, Felton, Santa Cruz County, California, 95041, United States",['Santa Cruz']
18614,18614,31.0,1634.0,370.0,939.0,332.0,3.8625,232300.0,NEAR OCEAN,"McAdams Lane, Mount Hermon, Santa Cruz County, California, 95018, United States",['Santa Cruz']
18615,18615,34.0,2800.0,577.0,1353.0,512.0,4.1161,220900.0,NEAR OCEAN,"725, Oak Drive, Felton, Santa Cruz County, California, 95018, United States",['Santa Cruz']
18616,18616,36.0,4682.0,899.0,2143.0,832.0,4.5096,203700.0,NEAR OCEAN,"1326, Ferrari Drive, Forest Lakes, Felton, Santa Cruz County, California, 95018, United States",['Santa Cruz']
18617,18617,17.0,4977.0,994.0,1987.0,947.0,3.8854,312300.0,NEAR OCEAN,"755, Lockewood Lane, Whispering Pines, Scotts Valley, Santa Cruz County, California, 95066, United States","['Santa Cruz', 'Scotts Valley']"
18618,18618,21.0,4650.0,733.0,2014.0,704.0,5.6233,322000.0,NEAR OCEAN,"La Madrona Court, Santa Cruz County, California, 95066, United States",['Santa Cruz']
18619,18619,20.0,1005.0,138.0,345.0,129.0,10.0968,500001.0,NEAR OCEAN,"El Rancho Drive, Rollingwoods Estates, Paradise Park, Santa Cruz County, California, 95061, United States","['Paradise', 'Santa Cruz']"
18620,18620,30.0,2077.0,342.0,816.0,328.0,5.2078,440500.0,NEAR OCEAN,"668, Graham Hill Road, Tanner Heights, Santa Cruz, Santa Cruz County, California, 95060, United States",['Santa Cruz']
18621,18621,20.0,467.0,95.0,229.0,86.0,4.8,261500.0,NEAR OCEAN,"Ryder Road, Mission Springs, Santa Cruz County, California, 95041, United States",['Santa Cruz']
18622,18622,35.0,1818.0,368.0,682.0,254.0,4.8611,240000.0,NEAR OCEAN,"Glen Vista, Santa Cruz County, California, 95066, United States","['Santa Cruz', 'Vista']"
18623,18623,12.0,2010.0,422.0,784.0,407.0,3.9728,190900.0,NEAR OCEAN,"Kings Village Road, Skypark, Scotts Valley, Santa Cruz County, California, 95066, United States","['Santa Cruz', 'Scotts Valley']"
18624,18624,19.0,4113.0,767.0,2006.0,732.0,5.1121,308100.0,NEAR OCEAN,"Valero, Scotts Valley Drive, Scotts Valley, Santa Cruz County, California, 95066, United States","['Santa Cruz', 'Scotts Valley']"
18625,18625,17.0,4154.0,739.0,2149.0,693.0,5.5919,373400.0,NEAR OCEAN,"277, Canham Road, Scotts Valley, Santa Cruz County, California, 95066, United States","['Santa Cruz', 'Scotts Valley']"
18626,18626,21.0,2387.0,357.0,913.0,341.0,7.736,397700.0,<1H OCEAN,"16033, Redwood Lodge Road, Laurel, Summit, Santa Cruz County, California, 95033, United States",['Santa Cruz']
18627,18627,20.0,922.0,155.0,361.0,135.0,6.3617,331500.0,<1H OCEAN,"Morrell Mill Road, Laurel, Santa Cruz County, California, 95033, United States",['Santa Cruz']
18628,18628,20.0,1918.0,304.0,798.0,302.0,7.5755,402300.0,<1H OCEAN,"28194, Loma Prieta Way, Santa Cruz County, California, 95033, United States",['Santa Cruz']
18629,18629,23.0,1708.0,287.0,670.0,238.0,6.4517,356600.0,<1H OCEAN,"Spanish Ranch Road, Highland West, Spanish Ranch, Santa Cruz County, California, United States","['Highland', 'Santa Cruz']"
18630,18630,36.0,1522.0,230.0,677.0,206.0,5.8642,363500.0,<1H OCEAN,"98, Glen Haven Ridge, Olive Springs, Santa Cruz County, California, 95073, United States",['Santa Cruz']
18631,18631,17.0,1343.0,203.0,511.0,185.0,4.625,386400.0,NEAR OCEAN,"Alfadel Lane, Santa Cruz County, California, 95065, United States",['Santa Cruz']
18632,18632,14.0,679.0,108.0,306.0,113.0,6.4214,340600.0,<1H OCEAN,"142, Olive Springs Road, Olive Springs, Santa Cruz County, California, 95073, United States",['Santa Cruz']
18633,18633,16.0,1321.0,224.0,650.0,206.0,6.3258,390000.0,NEAR OCEAN,"Santa Cruz County, California, 95065, United States",['Santa Cruz']
18634,18634,19.0,2023.0,392.0,955.0,328.0,5.2486,353000.0,NEAR OCEAN,"Highgate Road, Scotts Valley, Santa Cruz County, California, 95065, United States","['Santa Cruz', 'Scotts Valley']"
18635,18635,20.0,2403.0,376.0,1149.0,369.0,6.0621,304400.0,NEAR OCEAN,"125, Burlwood Drive, The Vineyards, Scotts Valley, Santa Cruz County, California, 95066, United States","['Santa Cruz', 'Scotts Valley']"
18636,18636,21.0,5904.0,956.0,2616.0,916.0,5.9039,355300.0,NEAR OCEAN,"Redwood Drive, Santa Cruz County, California, 95066, United States",['Santa Cruz']
18637,18637,21.0,2073.0,357.0,1044.0,351.0,4.5682,371600.0,NEAR OCEAN,"344, Amigo Road, Live Oak, Santa Cruz County, California, 95073, United States",['Santa Cruz']
18638,18638,14.0,6787.0,1454.0,3416.0,1357.0,3.5943,262400.0,NEAR OCEAN,"Serenata Court, Live Oak, Santa Cruz County, California, 95073, United States",['Santa Cruz']
18639,18639,25.0,990.0,166.0,522.0,185.0,4.8269,272900.0,NEAR OCEAN,"121, North Rodeo Gulch Road, Live Oak, Santa Cruz County, California, 95073, United States",['Santa Cruz']
18640,18640,29.0,2681.0,632.0,1652.0,620.0,3.075,215800.0,NEAR OCEAN,"2220, Pelican Crescent, Live Oak, Santa Cruz County, California, 95062, United States",['Santa Cruz']
18641,18641,16.0,1592.0,369.0,1039.0,351.0,3.6364,207000.0,NEAR OCEAN,"150, Fairland Way, Prospect Heights, Eastside, Santa Cruz, Santa Cruz County, California, 95065, United States",['Santa Cruz']
18642,18642,25.0,2113.0,422.0,1365.0,439.0,4.6484,234600.0,NEAR OCEAN,"790, Freeman Court, Live Oak, Santa Cruz County, California, 95062, United States",['Santa Cruz']
18643,18643,19.0,5613.0,1321.0,3018.0,1268.0,3.1914,215600.0,NEAR OCEAN,"790, Freeman Court, Live Oak, Santa Cruz County, California, 95062, United States",['Santa Cruz']
18644,18644,21.0,3349.0,737.0,1952.0,718.0,3.7273,251900.0,NEAR OCEAN,"2260, Brommer Street, Brommer Maintenance Yard, Live Oak, Santa Cruz County, California, 95062, United States",['Santa Cruz']
18645,18645,20.0,3495.0,818.0,2186.0,772.0,3.1167,258300.0,NEAR OCEAN,"344, 25th Avenue, Pleasure Point, Santa Cruz County, California, 95062, United States",['Santa Cruz']
18646,18646,15.0,3044.0,786.0,1306.0,693.0,2.1771,213200.0,NEAR OCEAN,"1198, Edmar Lane, Yacht Harbor Manor, Live Oak, Santa Cruz County, California, 95062, United States",['Santa Cruz']
18647,18647,39.0,2702.0,646.0,1136.0,491.0,2.8941,256700.0,NEAR OCEAN,"Santa Cruz Small Craft Harbor, East Cliff Drive, Twin Lakes, Santa Cruz County, California, 95062, United States",['Santa Cruz']
18648,18648,42.0,1275.0,272.0,451.0,200.0,4.7321,422400.0,NEAR OCEAN,"Geoffroy Drive, Twin Lakes, Santa Cruz County, California, 95062, United States",['Santa Cruz']
18649,18649,16.0,875.0,201.0,300.0,157.0,2.625,377300.0,NEAR OCEAN,"Geoffroy Drive, Twin Lakes, Santa Cruz County, California, 95062, United States",['Santa Cruz']
18650,18650,37.0,2846.0,553.0,939.0,433.0,4.7468,294400.0,NEAR OCEAN,"Santa Cruz County, California, United States",['Santa Cruz']
18651,18651,24.0,3665.0,870.0,1954.0,833.0,2.8036,228500.0,NEAR OCEAN,"3460, Brommer Street, Live Oak, Santa Cruz County, California, 95062, United States",['Santa Cruz']
18652,18652,27.0,4001.0,999.0,1808.0,945.0,2.561,234600.0,NEAR OCEAN,"521, 36th Avenue, Shangri La Estates, Pleasure Point, Santa Cruz County, California, 95062, United States",['Santa Cruz']
18653,18653,31.0,3209.0,723.0,1489.0,692.0,3.6619,245100.0,NEAR OCEAN,"344, 25th Avenue, Pleasure Point, Santa Cruz County, California, 95062, United States",['Santa Cruz']
18654,18654,16.0,4907.0,1117.0,2265.0,1048.0,2.6757,229200.0,NEAR OCEAN,"Capitola, Santa Cruz County, California, 95010, United States","['Capitola', 'Santa Cruz']"
18655,18655,17.0,2813.0,497.0,1337.0,477.0,3.7083,252400.0,NEAR OCEAN,"2299, Albert Lane, Capitola, Santa Cruz County, California, 95010, United States","['Capitola', 'Santa Cruz']"
18656,18656,15.0,2849.0,668.0,1546.0,582.0,2.7587,228600.0,NEAR OCEAN,"3460, Brommer Street, Live Oak, Santa Cruz County, California, 95062, United States",['Santa Cruz']
18657,18657,23.0,4324.0,1034.0,1844.0,875.0,3.0777,263800.0,NEAR OCEAN,"Jade Street, Jewelbox, Capitola, Santa Cruz County, California, 95010, United States","['Capitola', 'Santa Cruz']"
18658,18658,24.0,3010.0,562.0,1360.0,504.0,4.2006,290700.0,NEAR OCEAN,"198, Coronado Street, Capitola, Santa Cruz County, California, 95010, United States","['Capitola', 'Corona', 'Coronado', 'Santa Cruz']"
18659,18659,21.0,3520.0,831.0,1486.0,753.0,3.0905,264300.0,NEAR OCEAN,"198, Coronado Street, Capitola, Santa Cruz County, California, 95010, United States","['Capitola', 'Corona', 'Coronado', 'Santa Cruz']"
18660,18660,34.0,3745.0,958.0,1622.0,802.0,3.1546,261200.0,NEAR OCEAN,"Rosedale Avenue, Cabrillo Mobile Home Park, Capitola, Santa Cruz County, California, 95010, United States","['Capitola', 'Santa Cruz']"
18661,18661,31.0,1738.0,422.0,746.0,355.0,2.5172,330800.0,NEAR OCEAN,"Bombora, Sacramento Avenue, Capitola, Santa Cruz County, California, 95010, United States","['Capitola', 'Sacramento', 'Santa Cruz']"
18662,18662,19.0,6356.0,1100.0,2954.0,1070.0,4.7325,283500.0,NEAR OCEAN,"123, Atherton Loop, Santa Cruz County, California, 95003, United States","['Atherton', 'Santa Cruz']"
18663,18663,32.0,2210.0,426.0,1082.0,396.0,4.1587,315200.0,NEAR OCEAN,"4310, Fairway Drive, Soquel, Santa Cruz County, California, 95073, United States",['Santa Cruz']
18664,18664,20.0,3847.0,727.0,1725.0,737.0,3.3447,305200.0,NEAR OCEAN,"Nider Court, Soquel, Santa Cruz County, California, 95073, United States",['Santa Cruz']
18665,18665,23.0,3209.0,748.0,1423.0,666.0,2.7375,238000.0,NEAR OCEAN,"Soquel High School, Porter Street, Soquel, Santa Cruz County, California, 95073, United States",['Santa Cruz']
18666,18666,11.0,4571.0,924.0,2004.0,847.0,4.2898,221700.0,NEAR OCEAN,"3244, Ashwood Way, Cliftwood Mobile Home Park, Soquel, Santa Cruz County, California, 95073, United States",['Santa Cruz']
18667,18667,16.0,8638.0,1392.0,3706.0,1251.0,5.503,351800.0,<1H OCEAN,"Cox Road, Day Valley, Santa Cruz County, California, 95003, United States",['Santa Cruz']
18668,18668,23.0,5675.0,964.0,2197.0,880.0,4.8693,322300.0,NEAR OCEAN,"Oak Ridge Trail, Santa Cruz County, California, 95003, United States",['Santa Cruz']
18669,18669,16.0,1957.0,408.0,865.0,369.0,2.6875,233300.0,NEAR OCEAN,"East Ledyard Way, Seacliff, Santa Cruz County, California, 95003, United States",['Santa Cruz']
18670,18670,21.0,4117.0,752.0,2001.0,763.0,4.8953,289500.0,NEAR OCEAN,"North Polo Drive, Forest Glen, Santa Cruz County, California, 95003, United States",['Santa Cruz']
18671,18671,19.0,4920.0,1092.0,1807.0,922.0,3.5112,231900.0,NEAR OCEAN,"Las Olas Drive, Seacliff, Santa Cruz County, California, 95003, United States",['Santa Cruz']
18672,18672,29.0,3457.0,699.0,1327.0,563.0,3.6597,252300.0,NEAR OCEAN,"Seacliff, Santa Cruz County, California, 95003, United States",['Santa Cruz']
18673,18673,18.0,4910.0,817.0,1971.0,773.0,5.8325,308800.0,NEAR OCEAN,"984, Clubhouse Drive, Rio del Mar, Santa Cruz County, California, 95003, United States",['Santa Cruz']
18674,18674,21.0,3707.0,751.0,1420.0,608.0,4.4485,295200.0,NEAR OCEAN,"192, Highland Drive, Rio del Mar, Santa Cruz County, California, 95003, United States","['Highland', 'Santa Cruz']"
18675,18675,18.0,6355.0,1100.0,2304.0,972.0,6.0281,321100.0,NEAR OCEAN,"984, Clubhouse Drive, Rio del Mar, Santa Cruz County, California, 95003, United States",['Santa Cruz']
18676,18676,22.0,7281.0,1233.0,1849.0,832.0,5.3276,335500.0,NEAR OCEAN,"Seascape, Santa Cruz County, California, 95003, United States",['Santa Cruz']
18677,18677,7.0,3703.0,679.0,1375.0,608.0,4.9219,368400.0,NEAR OCEAN,"1883, Calypso Drive, Rio del Mar, Santa Cruz County, California, 95003, United States",['Santa Cruz']
18678,18678,29.0,4921.0,967.0,2319.0,823.0,4.9517,307900.0,NEAR OCEAN,"Cabrillo Highway, Aptos Hills-Larkin Valley, Santa Cruz County, California, 95019, United States",['Santa Cruz']
18679,18679,18.0,2774.0,492.0,1283.0,353.0,5.368,352000.0,NEAR OCEAN,"Santa Cruz County, California, United States",['Santa Cruz']
18680,18680,22.0,2442.0,624.0,1301.0,290.0,3.1563,300000.0,NEAR OCEAN,"Monterey County, California, United States",['Monterey']
18681,18681,17.0,1573.0,272.0,142.0,55.0,2.1719,420000.0,NEAR OCEAN,"Plover Circle, Pajaro Dunes, Santa Cruz County, California, United States",['Santa Cruz']
18682,18682,28.0,2715.0,451.0,1154.0,386.0,4.8021,290400.0,<1H OCEAN,"901, Meadowridge Road, Corralitos, Santa Cruz County, California, 95076, United States",['Santa Cruz']
18683,18683,19.0,4431.0,705.0,1764.0,679.0,4.3321,298600.0,<1H OCEAN,"201, La Vida Road, Aptos Hills-Larkin Valley, Santa Cruz County, California, 95003, United States",['Santa Cruz']
18684,18684,16.0,2599.0,430.0,1417.0,445.0,4.6611,349300.0,<1H OCEAN,"Larkin Valley Road, Aptos Hills-Larkin Valley, Santa Cruz County, California, 95019, United States",['Santa Cruz']
18685,18685,22.0,1903.0,350.0,760.0,322.0,2.9559,288400.0,<1H OCEAN,"619, Rider Road, Day Valley, Santa Cruz County, California, 95076, United States",['Santa Cruz']
18686,18686,21.0,1416.0,269.0,779.0,200.0,3.1987,279800.0,<1H OCEAN,"Santa Cruz County, California, 95976, United States",['Santa Cruz']
18687,18687,18.0,943.0,213.0,544.0,179.0,3.934,228600.0,<1H OCEAN,"Santa Cruz County, California, 95976, United States",['Santa Cruz']
18688,18688,23.0,1229.0,254.0,687.0,232.0,5.1433,305600.0,<1H OCEAN,"Cummings Canyon, Santa Cruz County, California, 95004, United States",['Santa Cruz']
18689,18689,19.0,3461.0,634.0,2790.0,607.0,4.7569,190800.0,<1H OCEAN,"Melody Lane, Interlaken, Santa Cruz County, California, 95019, United States",['Santa Cruz']
18690,18690,27.0,1580.0,303.0,1066.0,306.0,4.7071,202700.0,<1H OCEAN,"Interlaken, Santa Cruz County, California, 95019, United States",['Santa Cruz']
18691,18691,20.0,4228.0,816.0,2389.0,844.0,3.525,229100.0,<1H OCEAN,"Rancho Todos Santos Road, Amesti, Santa Cruz County, California, 95019, United States",['Santa Cruz']
18692,18692,29.0,2931.0,535.0,1954.0,506.0,3.2917,224700.0,<1H OCEAN,"Lakeview Road & Parkwood Drive, Lakeview Road, Interlaken, Santa Cruz County, California, 95076, United States",['Santa Cruz']
18693,18693,22.0,569.0,132.0,542.0,125.0,2.1875,187500.0,<1H OCEAN,"Vanoni Road, Santa Cruz County, California, 95004, United States",['Santa Cruz']
18694,18694,26.0,1279.0,438.0,1276.0,420.0,1.2404,81300.0,INLAND,"1066, Gilbert Street, Redding, Shasta County, California, 96001, United States",['Redding']
18695,18695,44.0,1625.0,392.0,944.0,347.0,1.5972,68900.0,INLAND,"Shirtzone, 1933, California Street, Redding, Shasta County, California, 96001, United States",['Redding']
18696,18696,25.0,2054.0,495.0,835.0,475.0,2.1538,76900.0,INLAND,"Park Marina Drive, Redding, Shasta County, California, 96003, United States","['Marina', 'Redding']"
18697,18697,34.0,1262.0,267.0,520.0,259.0,1.6983,72600.0,INLAND,"782, South Street, Redding, Shasta County, California, 96001, United States",['Redding']
18698,18698,36.0,1808.0,384.0,807.0,383.0,1.8375,74800.0,INLAND,"782, South Street, Redding, Shasta County, California, 96001, United States",['Redding']
18699,18699,17.0,1220.0,275.0,800.0,261.0,1.9181,118800.0,INLAND,"Cascade Wonderland Highway, Redding, Shasta County, California, 96003, United States",['Redding']
18700,18700,7.0,4843.0,992.0,2223.0,932.0,3.0549,101700.0,INLAND,"1905, Deerfield Avenue, Redding, Shasta County, California, 96002, United States",['Redding']
18701,18701,22.0,589.0,97.0,338.0,107.0,3.2639,87500.0,INLAND,"East Cypress Avenue, Redding, Shasta County, California, 96002, United States","['Cypress', 'Redding']"
18702,18702,24.0,1610.0,307.0,748.0,307.0,2.6591,82800.0,INLAND,"2549, Bunker Street, Enterprise, Redding, Shasta County, California, 96002, United States",['Redding']
18703,18703,43.0,2251.0,542.0,1479.0,512.0,1.5676,58200.0,INLAND,"519, Smile Place, Redding, Shasta County, California, 96001, United States",['Redding']
18704,18704,23.0,2281.0,408.0,1164.0,420.0,3.5347,101200.0,INLAND,"438, Rivella Vista Drive, Redding, Shasta County, California, 96001, United States","['Redding', 'Vista']"
18705,18705,36.0,1216.0,240.0,647.0,228.0,2.6944,75300.0,INLAND,"Weaver Lumber, North Bonnyview Road, Wilsey Subdivision, Redding, Shasta County, California, 96001, United States",['Redding']
18706,18706,28.0,2213.0,390.0,1096.0,378.0,3.6923,86900.0,INLAND,"3367, Nicolet Lane, Redding, Shasta County, California, 96001, United States",['Redding']
18707,18707,40.0,3895.0,929.0,1782.0,910.0,1.3329,78200.0,INLAND,"2148, Placer Street, Redding, Shasta County, California, 96001, United States",['Redding']
18708,18708,35.0,2072.0,385.0,1029.0,375.0,2.8512,75600.0,INLAND,"213264, Mesa Street, Redding, Shasta County, California, 96001, United States",['Redding']
18709,18709,43.0,1455.0,300.0,747.0,279.0,2.7857,104200.0,INLAND,"2148, Placer Street, Redding, Shasta County, California, 96001, United States",['Redding']
18710,18710,38.0,855.0,172.0,468.0,150.0,1.4091,84400.0,INLAND,"1440, Spruce Street, Redding, Shasta County, California, 96001, United States",['Redding']
18711,18711,24.0,5045.0,972.0,2220.0,979.0,2.6792,138900.0,INLAND,"210868, Royal Oaks Drive, Sunset Terrace, Redding, Shasta County, California, 96001, United States",['Redding']
18712,18712,17.0,785.0,155.0,417.0,136.0,2.3289,58200.0,INLAND,"Keswick Dam Road, Shasta County, California, 96087, United States",[]
